job_id_x,depth,seed,k,obj_val_x,time_x,job_id_y,obj_val_y,time_y,nash
15156836,5.0,4.0,2.0,8.0,3.58,15039447,8.0,11.4,5.974137931034482
15157956,7.0,13.0,9.0,7.0,4.67,15040568,6.531317494600432,9.78,6.531317494600432
15158612,9.0,9.0,1.0,9.0,3.59,15041287,9.0,9.03,6.810810810810811
15158064,7.0,1.0,13.0,6.230769230769226,5.68,15040676,6.017910447761194,8.46,6.017910447761194
15158619,9.0,16.0,1.0,9.0,3.56,15041294,9.0,6.05,6.6607929515418505
15156851,5.0,19.0,2.0,8.0,3.42,15039462,8.0,12.03,6.359621451104101
15158814,9.0,1.0,8.0,6.125,14.58,15041490,6.017910447761194,7.89,6.017910447761194
15157545,6.0,22.0,10.0,6.000000000000002,6.44,15040157,5.69491525423729,14.08,5.69491525423729
15156932,5.0,10.0,5.0,7.0,4.92,15039543,6.3197492163009406,7.0,6.319749216300941
15157799,7.0,6.0,4.0,7.0,5.01,15040411,7.0,5.41,6.653465346534654
15157285,6.0,2.0,2.0,9.0,3.68,15039897,9.0,3.62,7.322033898305085
15158699,9.0,6.0,4.0,7.0,6.97,15041374,7.0,5.87,6.653465346534654
15159246,10.0,11.0,7.0,6.857142857142854,13.04,15041920,6.319749216300936,8.35,6.319749216300936
15158668,9.0,5.0,3.0,6.999999999999999,11.75,15041343,7.0,4.37,6.146341463414635
15157728,7.0,25.0,1.0,8.0,3.65,15040340,8.0,3.86,6.631578947368421
15157400,6.0,27.0,5.0,7.2,3.64,15040012,6.810810810810811,4.58,6.810810810810811
15157721,7.0,18.0,1.0,9.0,8.51,15040333,9.0,3.71,6.857142857142858
15157608,6.0,25.0,12.0,6.75,7.2,15040220,6.63157894736842,5.58,6.63157894736842
15157195,5.0,3.0,14.0,5.999999999999999,4.3,15039806,5.948497854077254,6.2,5.948497854077254
15157000,5.0,18.0,7.0,7.7142857142857135,4.69,15039611,6.857142857142857,4.82,6.857142857142857
15159417,10.0,2.0,13.0,7.61538461538461,8.97,15042091,7.322033898305085,62.98,7.322033898305086
15159170,10.0,25.0,4.0,8.0,4.17,15041844,7.999998842975206,4.91,6.631578947368421
15157586,6.0,3.0,12.0,6.0,4.38,15040198,5.95275590551181,26.35,5.95275590551181
15158803,9.0,20.0,7.0,7.0,9.15,15041479,6.596858600063532,12.38,6.596858638743456
15158946,9.0,13.0,12.0,6.75,16.56,15041622,6.531317470294884,31.22,6.531317494600431
15159485,10.0,10.0,15.0,6.533333333333333,11.94,15042159,6.319749216300941,14.27,6.319749216300941
15157128,5.0,26.0,11.0,7.272727272727272,5.18,15039739,6.857142857142858,4.85,6.857142857142858
15159098,10.0,13.0,2.0,8.0,4.54,15041772,8.0,4.56,6.531317494600431
15158257,8.0,14.0,4.0,7.0,5.22,15040870,6.999999354468112,5.81,6.445012787723785
15158038,7.0,5.0,12.0,6.416666666666665,6.02,15040650,6.146341463414634,10.1,6.146341463414634
15158238,8.0,25.0,3.0,8.0,4.02,15040851,7.999999007970388,4.07,6.63157894736842
15159295,10.0,30.0,8.0,7.0,9.3,15041969,6.359621451104101,16.89,6.359621451104101
15157379,6.0,6.0,5.0,7.2,4.23,15039991,6.653465346534653,5.61,6.653465346534654
15159415,10.0,30.0,12.0,6.666666666666666,13.22,15042089,6.359621451104101,9.18,6.359621451104101
15159419,10.0,4.0,13.0,6.153846153846154,9.53,15042093,5.976284584980237,36.08,5.976284584980237
15158910,9.0,7.0,11.0,6.545454545454546,6.79,15041586,6.121457489878543,7.79,6.121457489878543
15157332,6.0,19.0,3.0,8.0,3.92,15039944,8.0,4.95,6.3596214511041005
15158855,9.0,12.0,9.0,7.111111111111111,4.74,15041531,7.024390243902439,6.1,7.024390243902439
15158658,9.0,25.0,2.0,8.0,10.3,15041333,8.0,3.77,6.631578947368421
15157121,5.0,19.0,11.0,6.545454545454546,5.2,15039732,6.359621451104101,4.77,6.359621451104101
15157754,7.0,21.0,2.0,9.0,3.58,15040366,9.0,3.79,6.653465346534654
15158187,8.0,4.0,2.0,8.0,5.87,15040800,7.999999999099999,4.14,5.976284584980236
15158710,9.0,17.0,4.0,7.0,5.0,15041385,7.0,6.58,6.222222222222221
15157743,7.0,10.0,2.0,8.0,3.94,15040355,8.0,4.19,6.3197492163009406
15157046,5.0,4.0,9.0,6.222222222222221,4.08,15039657,5.976284584980237,5.86,5.974137931034482
15158365,8.0,2.0,8.0,7.875,7.63,15040978,7.322033898305085,9.41,7.322033898305086
15158094,7.0,1.0,14.0,6.285714285714285,6.87,15040706,6.017910447761194,6.3,6.017910447761194
15158062,7.0,29.0,12.0,6.416666666666666,9.23,15040674,6.222222222222223,22.83,6.222222222222222
15157108,5.0,6.0,11.0,7.0,5.71,15039719,6.653465346534654,4.57,6.653465346534654
15158755,9.0,2.0,6.0,7.999999999999999,6.98,15041430,7.999999402653946,17.47,7.322033898305085
15158306,8.0,3.0,6.0,6.0,7.32,15040919,6.0,6.97,5.952755905511811
15157053,5.0,11.0,9.0,6.999999999999999,4.17,15039664,6.3197492163009406,4.33,6.3197492163009406
15158396,8.0,3.0,9.0,6.222222222222221,5.53,15041009,5.952755795745292,8.69,5.952755905511811
15157609,6.0,26.0,12.0,7.333333333333333,7.16,15040221,6.857142857142855,5.22,6.857142857142855
15158209,8.0,26.0,2.0,9.0,4.63,15040822,9.0,4.07,6.857142857142858
15158802,9.0,19.0,7.0,6.857142857142857,5.33,15041478,6.3596214511041005,12.3,6.3596214511041005
15157606,6.0,23.0,12.0,6.75,7.74,15040218,6.596858638743456,5.73,6.596858638743456
15159091,10.0,6.0,2.0,9.0,3.61,15041765,9.0,3.81,6.653465346534654
15158620,9.0,17.0,1.0,8.0,3.52,15041295,8.0,6.06,6.222222222222221
15159438,10.0,23.0,13.0,6.923076923076923,9.62,15042112,6.596858638743456,18.58,6.596858638743456
15157093,5.0,21.0,10.0,7.2,4.41,15039704,6.653465346534653,4.55,6.653465346534653
15157496,6.0,3.0,9.0,6.222222222222221,5.01,15040108,5.952755905511811,7.54,5.95275590551181
15157724,7.0,21.0,1.0,9.0,3.67,15040336,9.0,3.71,6.653465346534654
15157802,7.0,9.0,4.0,7.0,4.09,15040414,7.0,4.07,6.810810810810811
15158369,8.0,6.0,8.0,7.0,7.24,15040982,6.653465346534654,6.25,6.653465346534654
15157548,6.0,25.0,10.0,7.2,4.06,15040160,6.63157894736842,6.71,6.63157894736842
15158725,9.0,2.0,5.0,8.0,4.99,15041400,7.9999992304126355,9.67,7.322033898305085
15157789,7.0,26.0,3.0,8.0,3.89,15040401,8.0,4.46,6.857142857142858
15157159,5.0,27.0,12.0,7.0,4.09,15039770,6.8108108108108105,4.18,6.8108108108108105
15159490,10.0,15.0,15.0,6.533333333333333,6.45,15042164,6.3197492163009406,10.63,6.3197492163009406
15158578,8.0,5.0,15.0,6.533333333333333,7.23,15041191,6.146341463414634,7.23,6.146341463414634
15157792,7.0,29.0,3.0,6.999999999999999,4.02,15040404,7.0,4.14,6.222222222222222
15158929,9.0,26.0,11.0,7.272727272727272,6.57,15041605,6.857142857142857,7.05,6.857142857142857
15157068,5.0,26.0,9.0,7.111111111111111,4.55,15039679,6.857142857142858,4.95,6.857142857142858
15159168,10.0,23.0,4.0,7.0,5.37,15041842,7.0,6.31,6.596858638743456
15158949,9.0,16.0,12.0,6.999999999999999,10.4,15041625,6.6607929515418505,28.48,6.6607929515418505
15157073,5.0,1.0,10.0,6.300000000000001,5.15,15039684,6.017910447761194,10.55,6.017910447761194
15158957,9.0,24.0,12.0,7.0,5.69,15041633,6.719999999999999,8.38,6.719999999999999
15159097,10.0,12.0,2.0,9.0,3.57,15041771,8.999998878116344,3.9,7.024390243902439
15157846,7.0,23.0,5.0,7.2,5.85,15040458,6.99999798406462,7.01,6.596858638743456
15158676,9.0,13.0,3.0,6.999999999999999,11.96,15041351,7.0,6.54,6.531317494600431
15156998,5.0,16.0,7.0,7.0,5.62,15039609,6.6607929515418505,6.76,6.631578947368421
15159482,10.0,7.0,15.0,6.4,7.42,15042156,6.121457489878543,7.05,6.121457489878543
15158954,9.0,21.0,12.0,6.75,5.67,15041630,6.653465346534654,6.22,6.653465346534654
15158221,8.0,8.0,3.0,8.0,5.59,15040834,8.0,6.57,6.72
15159374,10.0,19.0,11.0,6.54545454545454,19.39,15042048,6.3596214511041005,19.04,6.3596214511041005
15158693,9.0,30.0,3.0,8.0,4.87,15041368,8.0,5.01,6.359621451104101
15158703,9.0,10.0,4.0,7.0,8.29,15041378,7.0,7.6,6.319749216300941
15159325,10.0,30.0,9.0,6.999999999999999,8.26,15041999,6.359621451104101,17.66,6.359621451104101
15158853,9.0,10.0,9.0,6.999999999999999,5.84,15041529,6.319749216300941,11.88,6.319749216300941
15157002,5.0,20.0,7.0,7.0,4.06,15039613,6.596858638743456,4.46,6.596858638743456
15159229,10.0,24.0,6.0,7.5,4.74,15041903,6.720000000000001,8.82,6.719999999999999
15158618,9.0,15.0,1.0,9.0,3.67,15041293,9.0,4.64,6.3197492163009406
15158132,7.0,9.0,15.0,7.199999999999999,3.83,15040744,6.810810810810811,8.48,6.810810810810811
15157574,6.0,21.0,11.0,7.0,5.51,15040186,6.653465346534654,4.68,6.653465346534654
15158523,8.0,10.0,13.0,6.461538461538462,8.47,15041136,6.319749216300941,10.09,6.319749216300941
15158128,7.0,5.0,15.0,6.533333333333333,4.93,15040740,6.146341463414634,7.32,6.146341463414634
15158501,8.0,18.0,12.0,7.333333333333333,7.24,15041114,6.857142857142858,8.45,6.857142857142858
15158111,7.0,18.0,14.0,7.071428571428571,6.19,15040723,6.857142857142858,5.5,6.857142857142858
15158066,7.0,3.0,13.0,6.230769230769226,4.37,15040678,5.95275590551181,12.71,5.95275590551181
15157715,7.0,12.0,1.0,9.0,3.8,15040327,9.0,3.82,7.024390243902439
15156997,5.0,15.0,7.0,6.857142857142856,4.58,15039608,6.31974921630094,4.81,6.31974921630094
15157366,6.0,23.0,4.0,7.0,5.1,15039978,7.0,5.05,6.596858638743456
15157321,6.0,8.0,3.0,8.0,4.2,15039933,8.0,5.28,6.72
15159036,9.0,13.0,15.0,6.6,10.64,15041712,6.531317494600431,29.2,6.531317494600431
15159473,10.0,28.0,14.0,6.285714285714283,17.63,15042147,6.054054054054054,15.55,6.054054054054054
15159279,10.0,14.0,8.0,7.0,7.46,15041953,6.445012787723786,13.36,6.445012787723785
15159444,10.0,29.0,13.0,6.461538461538462,16.4,15042118,6.222222222222222,21.98,6.222222222222222
15157716,7.0,13.0,1.0,9.0,3.55,15040328,9.0,3.8,6.531317494600432
15157202,5.0,10.0,14.0,6.5,5.33,15039813,6.319749216300941,5.16,6.319749216300941
15157643,6.0,30.0,13.0,6.769230769230765,7.51,15040255,6.359621451104101,4.54,6.359621451104101
15159434,10.0,19.0,13.0,6.769230769230765,5.74,15042108,6.3596214511041005,35.54,6.3596214511041005
15159066,10.0,11.0,1.0,9.0,3.73,15041740,9.0,3.7,6.319749216300936
15159378,10.0,23.0,11.0,7.0,8.44,15042052,6.596858623540299,16.75,6.596858638743456
15159448,10.0,3.0,14.0,5.999999999999999,6.81,15042122,5.95275590551181,21.58,5.95275590551181
15159403,10.0,18.0,12.0,7.333333333333332,9.76,15042077,6.857142857142858,15.0,6.857142857142858
15157226,5.0,4.0,15.0,6.066666666666666,3.91,15039837,5.974137931034482,6.18,5.974137931034482
15159346,10.0,21.0,10.0,7.2,5.7,15042020,6.653465346534654,7.1,6.653465346534654
15157194,5.0,2.0,14.0,7.714285714285713,5.21,15039805,7.266055045871568,5.93,7.266055045871568
15157506,6.0,13.0,9.0,6.999999999999999,4.93,15040118,6.53131749460043,8.06,6.531317494600432
15159258,10.0,23.0,7.0,7.0,7.23,15041932,6.5968586387434565,10.64,6.596858638743456
15157320,6.0,7.0,3.0,6.999999999999999,4.64,15039932,7.0,4.83,6.121457489878543
15157457,6.0,24.0,7.0,7.0,4.72,15040069,6.720000000000001,6.16,6.72
15158974,9.0,11.0,13.0,6.461538461538462,7.58,15041650,6.3197492163009406,6.84,6.3197492163009406
15159373,10.0,18.0,11.0,7.272727272727271,8.41,15042047,6.857142857142858,13.09,6.857142857142858
15157686,6.0,13.0,15.0,6.6,7.42,15040298,6.531317494600432,12.09,6.531317494600432
15158003,7.0,30.0,10.0,6.4,5.72,15040615,6.359621451104101,7.27,6.359621451104101
15157862,7.0,9.0,6.0,7.5,6.24,15040474,6.8108108108108105,4.52,6.810810810810811
15158084,7.0,21.0,13.0,6.923076923076923,5.62,15040696,6.653465346534654,5.18,6.653465346534654
15157887,7.0,4.0,7.0,6.428571428571428,4.86,15040499,5.976284584980237,8.73,5.976284584980239
15158329,8.0,26.0,6.0,7.5,5.86,15040942,6.857142857142858,6.95,6.857142857142858
15157767,7.0,4.0,3.0,6.999999999999999,4.5,15040379,7.0,5.0,5.976284584980239
15157007,5.0,25.0,7.0,6.857142857142856,4.22,15039618,6.63157894736842,4.52,6.63157894736842
15158253,8.0,10.0,4.0,7.0,5.59,15040866,7.0,6.61,6.319749216300941
15157427,6.0,24.0,6.0,7.5,4.38,15040039,6.72,6.02,6.72
15158796,9.0,13.0,7.0,7.0,8.4,15041472,6.5313174946004295,12.2,6.531317494600431
15159379,10.0,24.0,11.0,6.999999999999999,5.34,15042053,6.719999999999999,9.48,6.719999999999999
15157349,6.0,6.0,4.0,7.0,4.85,15039961,7.0,5.24,6.653465346534654
15158686,9.0,23.0,3.0,8.0,11.67,15041361,7.999999998087501,4.3,6.596858638743456
15157501,6.0,8.0,9.0,7.0,4.46,15040113,6.72,6.38,6.72
15157518,6.0,25.0,9.0,7.111111111111111,3.88,15040130,6.63157894736842,5.38,6.63157894736842
15159320,10.0,25.0,9.0,7.111111111111111,5.01,15041994,6.631578451736162,16.53,6.631578947368421
15157089,5.0,17.0,10.0,6.4,5.61,15039700,6.222222222222222,6.09,6.222222222222222
15157141,5.0,9.0,12.0,7.0,4.09,15039752,6.810810810810811,4.29,6.810810810810811
15157627,6.0,14.0,13.0,6.76923076923077,7.83,15040239,6.445012787723785,9.28,6.445012787723785
15157809,7.0,16.0,4.0,7.0,5.04,15040421,7.0,5.97,6.6607929515418505
15158021,7.0,18.0,11.0,7.272727272727266,5.4,15040633,6.857142857142858,5.52,6.857142857142858
15158122,7.0,29.0,14.0,6.5,6.64,15040734,6.222222222222222,14.95,6.222222222222222
15158446,8.0,23.0,10.0,7.000000000000002,5.68,15041059,6.596858638743456,8.6,6.596858638743456
15156934,5.0,12.0,5.0,7.2,4.68,15039545,7.024390243902439,4.08,7.024390243902439
15157430,6.0,27.0,6.0,7.5,4.01,15040042,6.810810810810811,4.88,6.810810810810811
15158079,7.0,16.0,13.0,6.923076923076923,14.17,15040691,6.6607929515418505,14.21,6.6607929515418505
15159169,10.0,24.0,4.0,7.0,5.26,15041843,7.0,5.49,6.719999999999999
15157659,6.0,16.0,14.0,7.0,8.91,15040271,6.6607929515418505,10.71,6.6607929515418505
15158123,7.0,30.0,14.0,6.5,5.17,15040735,6.359621451104101,7.61,6.359621451104101
15159315,10.0,20.0,9.0,7.0,6.39,15041989,6.596858628813242,16.08,6.596858638743456
15158577,8.0,4.0,15.0,6.066666666666666,4.61,15041190,5.976284584980236,13.37,5.976284584980236
15159317,10.0,22.0,9.0,5.999999999999999,11.38,15041991,5.694915079245445,35.49,5.694915254237288
15158645,9.0,12.0,2.0,9.0,10.84,15041320,9.0,8.78,7.024390243902439
15157640,6.0,27.0,13.0,6.923076923076923,3.82,15040252,6.810810810810811,4.14,6.810810810810811
15157761,7.0,28.0,2.0,8.0,3.55,15040373,8.0,3.81,6.054054054054054
15159232,10.0,27.0,6.0,7.5,4.97,15041906,6.81081081081081,8.12,6.810810810810811
15159344,10.0,19.0,10.0,6.4,11.28,15042018,6.3596214511041005,19.26,6.3596214511041005
15157693,6.0,20.0,15.0,6.933333333333334,6.03,15040305,6.596858638743455,5.51,6.596858638743455
15157718,7.0,15.0,1.0,9.0,4.01,15040330,9.0,3.76,6.3197492163009406
15159440,10.0,25.0,13.0,6.76923076923077,5.17,15042114,6.631578947368421,23.73,6.631578947368421
15158144,7.0,21.0,15.0,6.933333333333334,7.91,15040756,6.653465346534654,4.96,6.653465346534654
15157062,5.0,20.0,9.0,7.0,11.01,15039673,6.596858638743456,5.22,6.596858638743456
15157123,5.0,21.0,11.0,7.0,9.46,15039734,6.653465346534653,4.67,6.653465346534653
15158798,9.0,15.0,7.0,6.857142857142856,5.89,15041474,6.3197492163009406,6.21,6.3197492163009406
15158106,7.0,13.0,14.0,6.857142857142857,8.63,15040718,6.531317494600432,8.31,6.531317494600432
15158992,9.0,29.0,13.0,6.461538461538462,14.73,15041668,6.222222222222222,18.86,6.222222222222221
15158264,8.0,21.0,4.0,7.0,4.48,15040877,7.000000000000001,5.06,6.653465346534652
15158204,8.0,21.0,2.0,9.0,4.76,15040817,9.0,3.88,6.653465346534652
15158140,7.0,17.0,15.0,6.4,6.91,15040752,6.222222222222223,9.78,6.222222222222223
15158970,9.0,7.0,13.0,6.23076923076923,7.55,15041646,6.121457489878543,9.19,6.121457489878543
15157003,5.0,21.0,7.0,7.0,4.34,15039614,6.653465346534653,4.49,6.653465346534653
15156931,5.0,9.0,5.0,7.2,4.45,15039542,6.810810810810811,7.02,6.810810810810811
15157434,6.0,1.0,7.0,6.428571428571425,6.2,15040046,6.017910447761194,6.06,6.017910447761194
15159110,10.0,25.0,2.0,8.0,3.59,15041784,8.0,3.48,6.631578947368421
15157840,7.0,17.0,5.0,7.0,4.78,15040452,6.999999360493827,6.2,6.222222222222223
15158715,9.0,22.0,4.0,6.0,4.91,15041390,6.0,10.4,5.694915254237289
15156928,5.0,6.0,5.0,7.2,5.14,15039539,6.653465346534654,7.0,6.653465346534654
15159127,10.0,12.0,3.0,9.0,4.09,15041801,9.0,4.25,7.024390243902439
15158651,9.0,18.0,2.0,9.0,9.19,15041326,9.0,9.0,6.857142857142858
15158891,9.0,18.0,10.0,7.2,5.42,15041567,6.857142857142858,11.81,6.857142857142858
15157096,5.0,24.0,10.0,7.2,4.06,15039707,6.720000000000001,10.51,6.720000000000001
15159365,10.0,10.0,11.0,6.545454545454545,8.55,15042039,6.319749216300941,14.4,6.319749216300941
15157541,6.0,18.0,10.0,7.2,6.13,15040153,6.857142857142858,6.23,6.857142857142858
15158371,8.0,8.0,8.0,7.0,8.14,15040984,6.72,16.06,6.72
15159504,10.0,29.0,15.0,6.533333333333334,27.2,15042178,6.222222222222222,21.29,6.222222222222222
15159288,10.0,23.0,8.0,7.0,5.57,15041962,6.596858453846165,15.81,6.596858638743456
15158754,9.0,1.0,6.0,6.666666666666666,9.09,15041429,6.017910447761194,11.72,6.017910447761194
15158406,8.0,13.0,9.0,6.999999999999999,5.32,15041019,6.531317494600431,13.03,6.531317494600432
15158652,9.0,19.0,2.0,8.0,12.38,15041327,8.0,9.31,6.3596214511041005
15158152,7.0,29.0,15.0,6.533333333333333,8.43,15040765,6.222222222222222,20.91,6.222222222222222
15158556,8.0,13.0,14.0,6.857142857142857,11.63,15041169,6.531317494600432,21.45,6.531317494600432
15156970,5.0,18.0,6.0,7.5,4.81,15039581,6.857142857142858,5.5,6.857142857142857
15156865,5.0,3.0,3.0,6.999999999999999,3.89,15039476,7.0,12.72,5.948497854077254
15156819,5.0,17.0,1.0,8.0,3.41,15039430,8.0,3.58,6.222222222222222
15157344,6.0,1.0,4.0,7.0,5.66,15039956,7.0,4.49,6.017910447761194
15159042,9.0,19.0,15.0,6.533333333333333,7.72,15041718,6.3596214511041005,10.63,6.3596214511041005
15157839,7.0,16.0,5.0,7.2,5.49,15040451,7.0,8.1,6.6607929515418505
15158359,8.0,26.0,7.0,7.7142857142857135,5.34,15040972,6.857142857142858,7.56,6.857142857142858
15158156,8.0,3.0,1.0,9.0,3.56,15040769,9.0,3.6,5.952755905511811
15158090,7.0,27.0,13.0,6.923076923076923,7.85,15040702,6.8108108108108105,6.11,6.8108108108108105
15157251,5.0,29.0,15.0,6.4,6.15,15039862,6.16,6.93,6.16
15157826,7.0,3.0,5.0,7.0,4.36,15040438,6.0,5.93,5.95275590551181
15159142,10.0,27.0,3.0,9.0,3.74,15041816,8.99999901680672,4.08,6.810810810810811
15157836,7.0,13.0,5.0,7.0,4.43,15040448,6.999999288662446,8.21,6.531317494600432
15157154,5.0,22.0,12.0,6.0,12.99,15039765,5.668711656441718,6.22,5.668711656441718
15158249,8.0,6.0,4.0,7.0,6.48,15040862,7.0,5.04,6.653465346534654
15158887,9.0,14.0,10.0,7.000000000000002,8.65,15041563,6.445012787723785,19.82,6.445012787723785
15158495,8.0,12.0,12.0,7.5,6.07,15041108,7.02439024390244,5.19,7.02439024390244
15159409,10.0,24.0,12.0,7.0,6.27,15042083,6.719999999999999,9.17,6.719999999999999
15157278,6.0,25.0,1.0,8.0,3.56,15039890,8.0,3.56,6.63157894736842
15159372,10.0,17.0,11.0,6.545454545454546,8.75,15042046,6.222222222222222,13.47,6.222222222222222
15158885,9.0,12.0,10.0,7.2,5.45,15041561,7.024390243902439,5.57,7.024390243902439
15158105,7.0,12.0,14.0,7.0714285714285685,4.37,15040717,7.024390243902439,4.77,7.024390243902439
15158331,8.0,28.0,6.0,6.666666666666666,6.39,15040944,6.054054054054054,7.71,6.054054054054054
15158212,8.0,29.0,2.0,7.0,9.0,15040825,7.0,6.57,6.222222222222222
15159471,10.0,26.0,14.0,7.07142857142857,7.99,15042145,6.857142857142858,7.49,6.857142857142858
15158368,8.0,5.0,8.0,6.75,6.87,15040981,6.146341463414634,7.66,6.146341463414634
15159274,10.0,9.0,8.0,7.0,4.72,15041948,6.8108108108108105,9.93,6.8108108108108105
15157149,5.0,17.0,12.0,6.416666666666666,5.37,15039760,6.222222222222222,13.74,6.222222222222222
15157837,7.0,14.0,5.0,7.0,4.22,15040449,6.999998673127098,8.07,6.445012787723785
15158627,9.0,24.0,1.0,9.0,3.76,15041302,9.0,8.63,6.719999999999999
15157119,5.0,17.0,11.0,6.545454545454543,5.83,15039730,6.222222222222222,6.1,6.222222222222222
15157025,5.0,13.0,8.0,7.0,4.51,15039636,6.531317494600432,5.84,6.491803278688525
15158697,9.0,4.0,4.0,6.75,5.19,15041372,6.0,6.18,5.976284584980237
15157336,6.0,23.0,3.0,8.0,4.26,15039948,8.0,4.21,6.596858638743456
15157306,6.0,23.0,2.0,8.0,4.79,15039918,8.0,3.96,6.596858638743456
15158163,8.0,10.0,1.0,9.0,3.59,15040776,9.0,3.37,6.319749216300941
15157468,6.0,5.0,8.0,6.75,5.34,15040080,6.146341463414634,5.84,6.146341463414634
15157425,6.0,22.0,6.0,6.0,6.13,15040037,5.9999993141870025,7.99,5.69491525423729
15156912,5.0,20.0,4.0,7.0,11.27,15039523,6.999999999999999,7.12,6.596858638743456
15158965,9.0,2.0,13.0,7.615384615384616,12.91,15041641,7.322033898305085,18.07,7.322033898305085
15159453,10.0,8.0,14.0,6.9999999999999964,6.34,15042127,6.72,17.67,6.72
15157500,6.0,7.0,9.0,6.222222222222221,4.55,15040112,6.121457489878543,4.64,6.121457489878543
15158904,9.0,1.0,11.0,6.363636363636363,7.72,15041580,6.017910447761194,7.71,6.017910447761194
15158708,9.0,15.0,4.0,7.0,5.73,15041383,6.999999928836056,5.81,6.3197492163009406
15157684,6.0,11.0,15.0,6.533333333333333,6.79,15040296,6.3197492163009406,4.47,6.3197492163009406
15159392,10.0,7.0,12.0,6.416666666666666,7.01,15042066,6.121457489878543,6.21,6.121457489878543
15157655,6.0,12.0,14.0,7.0714285714285685,4.15,15040267,7.024390243902439,4.48,7.024390243902439
15157878,7.0,25.0,6.0,6.999999999999998,6.11,15040490,6.631578947368421,6.28,6.631578947368421
15159191,10.0,16.0,5.0,7.2,5.09,15041865,6.999999891542965,9.24,6.6607929515418505
15158778,9.0,25.0,6.0,6.999999999999998,6.45,15041453,6.63157894736842,5.76,6.631578947368421
15157899,7.0,16.0,7.0,7.0,5.94,15040511,6.6607929515418505,12.59,6.6607929515418505
15158823,9.0,10.0,8.0,6.75,12.04,15041499,6.319749216300941,12.12,6.319749216300941
15157753,7.0,20.0,2.0,8.0,3.67,15040365,8.0,3.86,6.596858638743455
15157859,7.0,6.0,6.0,7.5,6.65,15040471,6.653465346534654,5.61,6.653465346534654
15157649,6.0,6.0,14.0,6.9999999999999964,4.54,15040261,6.653465346534654,6.96,6.653465346534654
15159173,10.0,28.0,4.0,7.0,4.66,15041847,7.0,6.94,6.054054054054054
15157703,6.0,30.0,15.0,6.533333333333333,5.16,15040315,6.359621451104101,4.18,6.359621451104101
15159328,10.0,3.0,10.0,6.300000000000001,13.16,15042002,5.952755514964835,18.55,5.95275590551181
15157374,6.0,1.0,5.0,7.0,4.96,15039986,6.017910447761194,5.53,6.017910447761194
15158841,9.0,28.0,8.0,6.125,6.16,15041517,6.054054054054054,7.51,6.054054054054054
15156894,5.0,2.0,4.0,8.0,4.69,15039505,8.0,4.15,7.266055045871568
15157830,7.0,7.0,5.0,7.0,4.28,15040442,6.121457489878543,5.77,6.121457489878543
15157260,6.0,7.0,1.0,9.0,9.35,15039872,9.0,3.63,6.121457489878543
15158588,8.0,15.0,15.0,6.533333333333333,5.91,15041201,6.31974921630094,5.77,6.31974921630094
15156808,5.0,6.0,1.0,9.0,6.2,15039419,9.0,18.11,6.653465346534654
15157216,5.0,24.0,14.0,7.0,4.51,15039827,6.720000000000001,5.9,6.720000000000001
15158416,8.0,23.0,9.0,7.0,5.52,15041029,6.596858638743456,8.87,6.596858638743456
15157912,7.0,29.0,7.0,6.857142857142856,6.62,15040524,6.222222222222222,15.08,6.222222222222222
15158441,8.0,18.0,10.0,7.2,7.84,15041054,6.857142857142858,7.66,6.857142857142858
15158474,8.0,21.0,11.0,7.0,5.5,15041087,6.653465346534652,5.41,6.653465346534652
15157580,6.0,27.0,11.0,7.363636363636362,11.44,15040192,6.810810810810811,4.27,6.810810810810811
15158508,8.0,25.0,12.0,6.75,5.72,15041121,6.63157894736842,5.6,6.63157894736842
15157516,6.0,23.0,9.0,7.0,4.61,15040128,6.596858638743456,5.57,6.596858638743456
15157756,7.0,23.0,2.0,8.0,3.68,15040368,8.0,3.92,6.596858638743456
15157006,5.0,24.0,7.0,7.0,5.14,15039617,6.719999999999999,5.37,6.720000000000001
15158748,9.0,25.0,5.0,7.2,4.95,15041423,7.000000000000001,8.82,6.631578947368421
15159280,10.0,15.0,8.0,6.75,6.67,15041954,6.3197492163009406,9.81,6.3197492163009406
15158116,7.0,23.0,14.0,6.857142857142856,6.71,15040728,6.596858638743456,8.61,6.596858638743456
15157554,6.0,1.0,11.0,6.363636363636363,4.77,15040166,6.017910447761194,6.1,6.017910447761194
15159081,10.0,26.0,1.0,9.0,3.62,15041755,9.0,3.86,6.857142857142858
15156838,5.0,6.0,2.0,9.0,3.42,15039449,9.0,11.36,6.653465346534654
15159198,10.0,23.0,5.0,7.2,5.37,15041872,6.999999930225794,7.82,6.596858638743456
15156967,5.0,15.0,6.0,6.999999999999999,4.64,15039578,6.31974921630094,5.51,6.31974921630094
15157923,7.0,10.0,8.0,6.75,6.54,15040535,6.3197492163009406,6.41,6.3197492163009406
15157540,6.0,17.0,10.0,6.4,5.69,15040152,6.222222222222222,6.41,6.222222222222222
15158513,8.0,30.0,12.0,6.666666666666666,6.38,15041126,6.359621451104101,7.36,6.359621451104101
15157671,6.0,28.0,14.0,6.285714285714285,6.14,15040283,6.054054054054054,7.21,6.054054054054054
15158340,8.0,7.0,7.0,6.428571428571428,7.14,15040953,6.121457489878543,5.69,6.121457489878543
15158155,8.0,2.0,1.0,9.0,3.56,15040768,9.0,3.61,7.322033898305086
15158605,9.0,2.0,1.0,9.0,3.79,15041280,9.0,9.24,7.322033898305085
